,Unnamed: 0,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
716,789,CZE,Czech Republic,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
717,790,DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,96.0,,
718,791,FIN,Finland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,
719,792,FRA,France,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
720,793,DEU,Germany,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
721,794,GRC,Greece,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
722,795,HUN,Hungary,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,84.0,,
723,796,ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,97.0,,
724,797,IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,
725,798,ITA,Italy,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,92.0,,
726,799,JPN,Japan,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,
727,800,KOR,Korea,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,76.0,,
728,801,LUX,Luxembourg,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,
729,802,MEX,Mexico,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
730,803,NLD,Netherlands,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,92.0,,
731,804,NZL,New Zealand,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,95.0,,
732,805,NOR,Norway,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,95.0,,
733,806,POL,Poland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,84.0,,
734,807,PRT,Portugal,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,
735,808,SVK,Slovak Republic,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,91.0,,
736,809,ESP,Spain,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,93.0,,
737,810,SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,91.0,,
738,811,CHE,Switzerland,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,
739,812,TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,86.0,,
740,813,GBR,United Kingdom,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,94.0,,
741,814,USA,United States,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,
742,815,BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
743,816,CHL,Chile,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,
744,817,EST,Estonia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,91.0,,
745,818,ISR,Israel,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,
746,819,LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,83.0,,
747,820,RUS,Russia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,
748,821,SVN,Slovenia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,91.0,,
749,822,ZAF,South Africa,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,
751,824,AUS,Australia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,
752,825,AUT,Austria,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
753,826,BEL,Belgium,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,
754,827,CAN,Canada,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,
755,828,CZE,Czech Republic,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
756,829,DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,95.0,,
757,830,FIN,Finland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,
758,831,FRA,France,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
759,832,DEU,Germany,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,
760,833,GRC,Greece,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,80.0,,
761,834,HUN,Hungary,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,87.0,,
762,835,ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,98.0,,
763,836,IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,
764,837,ITA,Italy,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
765,838,JPN,Japan,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,93.0,,
766,839,KOR,Korea,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,81.0,,
767,840,LUX,Luxembourg,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
768,841,MEX,Mexico,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,
769,842,NLD,Netherlands,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,
770,843,NZL,New Zealand,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,96.0,,
771,844,NOR,Norway,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,
772,845,POL,Poland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,88.0,,
773,846,PRT,Portugal,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,87.0,,
774,847,SVK,Slovak Republic,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
775,848,ESP,Spain,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,
776,849,SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
777,850,CHE,Switzerland,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,93.0,,
778,851,TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,86.0,,
779,852,GBR,United Kingdom,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,94.0,,
780,853,USA,United States,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
781,854,BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
782,855,CHL,Chile,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,84.0,,
783,856,EST,Estonia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
784,857,ISR,Israel,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,88.0,,
785,858,LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,89.0,,
786,859,RUS,Russia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,
787,860,SVN,Slovenia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
788,861,ZAF,South Africa,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,,,88.0,,
790,863,AUS,Australia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,96.0,,
791,864,AUT,Austria,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,
792,865,BEL,Belgium,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,95.0,,
793,866,CAN,Canada,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,94.0,,
794,867,CZE,Czech Republic,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,95.0,,
795,868,DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,96.0,,
796,869,FIN,Finland,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,97.0,,
797,870,FRA,France,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,94.0,,
798,871,DEU,Germany,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,
799,872,GRC,Greece,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,88.0,,
800,873,ISL,Iceland,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,99.0,,
801,874,IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,95.0,,
802,875,ITA,Italy,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,94.0,,
803,876,MEX,Mexico,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,87.0,,
804,877,NZL,New Zealand,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,98.0,,
805,878,NOR,Norway,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,96.0,,
806,879,PRT,Portugal,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,93.0,,
807,880,SVK,Slovak Republic,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,93.0,,
808,881,SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,
809,882,TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,90.0,,
810,883,USA,United States,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,95.0,,
811,884,CHL,Chile,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,93.0,,
812,885,EST,Estonia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,
813,886,ISR,Israel,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,90.0,,
814,887,LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,91.0,,
815,888,RUS,Russia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,,,92.0,,
817,890,FIN,Finland,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,92.0,,
818,891,FRA,France,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,80.0,,
819,892,GRC,Greece,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,67.0,,
820,893,HUN,Hungary,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,85.0,,
821,894,ITA,Italy,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,90.0,,
822,895,JPN,Japan,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,88.0,,
823,896,MEX,Mexico,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,78.0,,
824,897,NOR,Norway,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,91.0,,
825,898,PRT,Portugal,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,84.0,,
826,899,ESP,Spain,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,91.0,,
827,900,TUR,Turkey,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,82.0,,
828,901,BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,86.0,,
829,902,CHL,Chile,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,76.0,,
830,903,EST,Estonia,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,89.0,,
831,904,LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,,,82.0,,
833,906,AUS,Australia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,81.0,,
834,907,AUT,Austria,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.0,,
835,908,BEL,Belgium,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,
836,909,CAN,Canada,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,
837,910,CZE,Czech Republic,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,94.0,,
838,911,DNK,Denmark,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,81.0,,
839,912,FIN,Finland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
840,913,FRA,France,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,78.0,,
841,914,DEU,Germany,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,87.0,,
842,915,GRC,Greece,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,
843,916,HUN,Hungary,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,84.0,,
844,917,ISL,Iceland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,
845,918,IRL,Ireland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.0,,
846,919,ITA,Italy,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,61.0,,
847,920,KOR,Korea,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
848,921,LUX,Luxembourg,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,
849,922,MEX,Mexico,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,38.0,,
850,923,NLD,Netherlands,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,78.0,,
851,924,NZL,New Zealand,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,79.0,,
852,925,NOR,Norway,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.0,,
853,926,POL,Poland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,92.0,,
854,927,PRT,Portugal,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,48.0,,
855,928,SVK,Slovak Republic,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,
856,929,ESP,Spain,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,59.0,,
857,930,SWE,Sweden,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,83.0,,
858,931,CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
859,932,TUR,Turkey,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,39.0,,
860,933,GBR,United Kingdom,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,81.0,,
861,934,USA,United States,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,
862,935,BRA,Brazil,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,49.0,,
863,936,CHL,Chile,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.0,,
864,937,EST,Estonia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,89.0,,
865,938,ISR,Israel,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,87.0,,
866,939,LVA,Latvia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
867,940,RUS,Russia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,94.0,,
868,941,SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
869,942,ZAF,South Africa,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,
871,944,AUS,Australia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,82.0,,
872,945,AUT,Austria,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,
873,946,BEL,Belgium,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,76.0,,
874,947,CAN,Canada,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
875,948,CZE,Czech Republic,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,95.0,,
876,949,DNK,Denmark,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
877,950,FIN,Finland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,
878,951,FRA,France,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
879,952,DEU,Germany,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,
880,953,GRC,Greece,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,
881,954,HUN,Hungary,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,86.0,,
882,955,ISL,Iceland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,
883,956,IRL,Ireland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
884,957,ITA,Italy,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,59.0,,
885,958,KOR,Korea,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
886,959,LUX,Luxembourg,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,
887,960,MEX,Mexico,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,38.0,,
888,961,NLD,Netherlands,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
889,962,NZL,New Zealand,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,78.0,,
890,963,NOR,Norway,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,81.0,,
891,964,POL,Poland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,92.0,,
892,965,PRT,Portugal,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,43.0,,
893,966,SVK,Slovak Republic,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,93.0,,
894,967,ESP,Spain,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,56.0,,
895,968,SWE,Sweden,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,82.0,,
896,969,CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,
897,970,TUR,Turkey,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,43.0,,
898,971,GBR,United Kingdom,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,81.0,,
899,972,USA,United States,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,90.0,,
900,973,BRA,Brazil,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,46.0,,
901,974,CHL,Chile,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,65.0,,
902,975,EST,Estonia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,
903,976,ISR,Israel,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,87.0,,
904,977,LVA,Latvia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,84.0,,
905,978,RUS,Russia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,93.0,,
906,979,SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,
907,980,ZAF,South Africa,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,,,73.0,,
909,982,AUS,Australia,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,80.0,,
910,983,AUT,Austria,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,82.0,,
911,984,BEL,Belgium,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,78.0,,
912,985,CAN,Canada,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,93.0,,
913,986,CZE,Czech Republic,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
914,987,DNK,Denmark,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,
915,988,FIN,Finland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
916,989,FRA,France,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,78.0,,
917,990,DEU,Germany,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,85.0,,
918,991,GRC,Greece,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,74.0,,
919,992,HUN,Hungary,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,82.0,,
920,993,ISL,Iceland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,77.0,,
921,994,IRL,Ireland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,85.0,,
922,995,ITA,Italy,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,63.0,,
923,996,KOR,Korea,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,85.0,,
924,997,LUX,Luxembourg,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,76.0,,
925,998,MEX,Mexico,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,37.0,,
926,999,NLD,Netherlands,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,78.0,,
927,1000,NZL,New Zealand,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,79.0,,
928,1001,NOR,Norway,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,
929,1002,POL,Poland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,92.0,,
930,1003,PRT,Portugal,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,52.0,,
931,1004,SVK,Slovak Republic,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,90.0,,
932,1005,ESP,Spain,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,62.0,,
933,1006,SWE,Sweden,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,84.0,,
934,1007,CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,86.0,,
935,1008,TUR,Turkey,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,35.0,,
936,1009,GBR,United Kingdom,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,81.0,,
937,1010,USA,United States,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,,,91.0,,
